magnitude,trial,task,auc,w_mb,w_me,w_k,w_r,c_w_psi,c_w_q,c_w_m,c_w_b
0.05,12,wake_vs_nonwake,1.0,0.34516344136936866,0.19175299838632204,0.19236011804241032,0.2615474416137379,0.46838613108184235,0.203994142676215,0.16601978934481185,0.18844517479225903
0.05,12,integrated_vs_low,1.0,0.34516344136936866,0.19175299838632204,0.19236011804241032,0.2615474416137379,0.46838613108184235,0.203994142676215,0.16601978934481185,0.18844517479225903
0.05,13,wake_vs_deep_sleep,1.0,0.3597562816388028,0.20433780378317992,0.19898723004287577,0.24430603904612896,0.43183759329690746,0.20805204793087684,0.1692481969271714,0.17464254056631415
0.05,13,wake_vs_reflex,1.0,0.3597562816388028,0.20433780378317992,0.19898723004287577,0.24430603904612896,0.43183759329690746,0.20805204793087684,0.1692481969271714,0.17464254056631415
0.05,13,wake_vs_anxiety,1.0,0.3597562816388028,0.20433780378317992,0.19898723004287577,0.24430603904612896,0.43183759329690746,0.20805204793087684,0.1692481969271714,0.17464254056631415
0.05,13,wake_vs_nonwake,1.0,0.3597562816388028,0.20433780378317992,0.19898723004287577,0.24430603904612896,0.43183759329690746,0.20805204793087684,0.1692481969271714,0.17464254056631415
0.05,13,integrated_vs_low,1.0,0.3597562816388028,0.20433780378317992,0.19898723004287577,0.24430603904612896,0.43183759329690746,0.20805204793087684,0.1692481969271714,0.17464254056631415
0.05,14,wake_vs_deep_sleep,1.0,0.3432084818452728,0.2015843913788379,0.19353545565878463,0.2589153571023094,0.4616333788425845,0.20438925911901876,0.16884558167617678,0.18229155913264397
0.05,14,wake_vs_reflex,1.0,0.3432084818452728,0.2015843913788379,0.19353545565878463,0.2589153571023094,0.4616333788425845,0.20438925911901876,0.16884558167617678,0.18229155913264397
0.05,14,wake_vs_anxiety,1.0,0.3432084818452728,0.2015843913788379,0.19353545565878463,0.2589153571023094,0.4616333788425845,0.20438925911901876,0.16884558167617678,0.18229155913264397
0.05,14,wake_vs_nonwake,1.0,0.3432084818452728,0.2015843913788379,0.19353545565878463,0.2589153571023094,0.4616333788425845,0.20438925911901876,0.16884558167617678,0.18229155913264397
0.05,14,integrated_vs_low,1.0,0.3432084818452728,0.2015843913788379,0.19353545565878463,0.2589153571023094,0.4616333788425845,0.20438925911901876,0.16884558167617678,0.18229155913264397
0.05,15,wake_vs_deep_sleep,1.0,0.3529434289119457,0.2029969320310964,0.1916888864227978,0.24789518505426525,0.42937263782378515,0.19987981638489039,0.16710764060965735,0.17360143539958883
0.05,15,wake_vs_reflex,1.0,0.3529434289119457,0.2029969320310964,0.1916888864227978,0.24789518505426525,0.42937263782378515,0.19987981638489039,0.16710764060965735,0.17360143539958883
0.05,15,wake_vs_anxiety,1.0,0.3529434289119457,0.2029969320310964,0.1916888864227978,0.24789518505426525,0.42937263782378515,0.19987981638489039,0.16710764060965735,0.17360143539958883
0.05,15,wake_vs_nonwake,1.0,0.3529434289119457,0.2029969320310964,0.1916888864227978,0.24789518505426525,0.42937263782378515,0.19987981638489039,0.16710764060965735,0.17360143539958883
0.05,15,integrated_vs_low,1.0,0.3529434289119457,0.2029969320310964,0.1916888864227978,0.24789518505426525,0.42937263782378515,0.19987981638489039,0.16710764060965735,0.17360143539958883
0.05,16,wake_vs_deep_sleep,1.0,0.3361191038702893,0.20175289144355424,0.19341185937073774,0.2606280029594199,0.4536477512865178,0.19693739609069674,0.1715455633551841,0.17141046967853454
0.05,16,wake_vs_reflex,1.0,0.3361191038702893,0.20175289144355424,0.19341185937073774,0.2606280029594199,0.4536477512865178,0.19693739609069674,0.1715455633551841,0.17141046967853454
0.05,16,wake_vs_anxiety,1.0,0.3361191038702893,0.20175289144355424,0.19341185937073774,0.2606280029594199,0.4536477512865178,0.19693739609069674,0.1715455633551841,0.17141046967853454
0.05,16,wake_vs_nonwake,1.0,0.3361191038702893,0.20175289144355424,0.19341185937073774,0.2606280029594199,0.4536477512865178,0.19693739609069674,0.1715455633551841,0.17141046967853454
0.05,16,integrated_vs_low,1.0,0.3361191038702893,0.20175289144355424,0.19341185937073774,0.2606280029594199,0.4536477512865178,0.19693739609069674,0.1715455633551841,0.17141046967853454
0.05,17,wake_vs_deep_sleep,1.0,0.36604957246345055,0.199646068738858,0.20565470454500573,0.23956824999806098,0.44939962488771723,0.19981413988709043,0.17744304973457473,0.18129110494276934
0.05,17,wake_vs_reflex,1.0,0.36604957246345055,0.199646068738858,0.20565470454500573,0.23956824999806098,0.44939962488771723,0.19981413988709043,0.17744304973457473,0.18129110494276934
0.05,17,wake_vs_anxiety,0.9911111111111112,0.36604957246345055,0.199646068738858,0.20565470454500573,0.23956824999806098,0.44939962488771723,0.19981413988709043,0.17744304973457473,0.18129110494276934
