magnitude,trial,task,auc,w_mb,w_me,w_k,w_r,c_w_psi,c_w_q,c_w_m,c_w_b
0.1,4,wake_vs_nonwake,1.0,0.3403268827387373,0.18350599677264404,0.18472023608482063,0.2730948832274757,0.4867722621636847,0.20798828535242997,0.16203957868962368,0.19689034958451807
0.1,4,integrated_vs_low,1.0,0.3403268827387373,0.18350599677264404,0.18472023608482063,0.2730948832274757,0.4867722621636847,0.20798828535242997,0.16203957868962368,0.19689034958451807
0.1,5,wake_vs_deep_sleep,1.0,0.36951256327760557,0.20867560756635983,0.19797446008575156,0.23861207809225796,0.41367518659381497,0.2161040958617537,0.16849639385434279,0.16928508113262827
0.1,5,wake_vs_reflex,1.0,0.36951256327760557,0.20867560756635983,0.19797446008575156,0.23861207809225796,0.41367518659381497,0.2161040958617537,0.16849639385434279,0.16928508113262827
0.1,5,wake_vs_anxiety,1.0,0.36951256327760557,0.20867560756635983,0.19797446008575156,0.23861207809225796,0.41367518659381497,0.2161040958617537,0.16849639385434279,0.16928508113262827
0.1,5,wake_vs_nonwake,1.0,0.36951256327760557,0.20867560756635983,0.19797446008575156,0.23861207809225796,0.41367518659381497,0.2161040958617537,0.16849639385434279,0.16928508113262827
0.1,5,integrated_vs_low,1.0,0.36951256327760557,0.20867560756635983,0.19797446008575156,0.23861207809225796,0.41367518659381497,0.2161040958617537,0.16849639385434279,0.16928508113262827
0.1,6,wake_vs_deep_sleep,1.0,0.33641696369054563,0.20316878275767586,0.18707091131756926,0.2678307142046188,0.47326675768516896,0.20877851823803747,0.16769116335235354,0.18458311826528798
0.1,6,wake_vs_reflex,1.0,0.33641696369054563,0.20316878275767586,0.18707091131756926,0.2678307142046188,0.47326675768516896,0.20877851823803747,0.16769116335235354,0.18458311826528798
0.1,6,wake_vs_anxiety,1.0,0.33641696369054563,0.20316878275767586,0.18707091131756926,0.2678307142046188,0.47326675768516896,0.20877851823803747,0.16769116335235354,0.18458311826528798
0.1,6,wake_vs_nonwake,1.0,0.33641696369054563,0.20316878275767586,0.18707091131756926,0.2678307142046188,0.47326675768516896,0.20877851823803747,0.16769116335235354,0.18458311826528798
0.1,6,integrated_vs_low,1.0,0.33641696369054563,0.20316878275767586,0.18707091131756926,0.2678307142046188,0.47326675768516896,0.20877851823803747,0.16769116335235354,0.18458311826528798
0.1,7,wake_vs_deep_sleep,1.0,0.35588685782389146,0.20599386406219278,0.18337777284559556,0.24579037010853047,0.40874527564757035,0.19975963276978076,0.16421528121931472,0.1672028707991777
0.1,7,wake_vs_reflex,1.0,0.35588685782389146,0.20599386406219278,0.18337777284559556,0.24579037010853047,0.40874527564757035,0.19975963276978076,0.16421528121931472,0.1672028707991777
0.1,7,wake_vs_anxiety,1.0,0.35588685782389146,0.20599386406219278,0.18337777284559556,0.24579037010853047,0.40874527564757035,0.19975963276978076,0.16421528121931472,0.1672028707991777
0.1,7,wake_vs_nonwake,1.0,0.35588685782389146,0.20599386406219278,0.18337777284559556,0.24579037010853047,0.40874527564757035,0.19975963276978076,0.16421528121931472,0.1672028707991777
0.1,7,integrated_vs_low,1.0,0.35588685782389146,0.20599386406219278,0.18337777284559556,0.24579037010853047,0.40874527564757035,0.19975963276978076,0.16421528121931472,0.1672028707991777
0.2,0,wake_vs_deep_sleep,1.0,0.2944764154811572,0.20701156577421698,0.1736474374829509,0.2925120118376797,0.46459100514607116,0.187749584362787,0.17618225342073637,0.14564187871413822
0.2,0,wake_vs_reflex,1.0,0.2944764154811572,0.20701156577421698,0.1736474374829509,0.2925120118376797,0.46459100514607116,0.187749584362787,0.17618225342073637,0.14564187871413822
0.2,0,wake_vs_anxiety,1.0,0.2944764154811572,0.20701156577421698,0.1736474374829509,0.2925120118376797,0.46459100514607116,0.187749584362787,0.17618225342073637,0.14564187871413822
0.2,0,wake_vs_nonwake,1.0,0.2944764154811572,0.20701156577421698,0.1736474374829509,0.2925120118376797,0.46459100514607116,0.187749584362787,0.17618225342073637,0.14564187871413822
0.2,0,integrated_vs_low,1.0,0.2944764154811572,0.20701156577421698,0.1736474374829509,0.2925120118376797,0.46459100514607116,0.187749584362787,0.17618225342073637,0.14564187871413822
0.2,1,wake_vs_deep_sleep,1.0,0.4141982898538023,0.19858427495543204,0.22261881818002294,0.20827299999224386,0.4475984995508689,0.1992565595483617,0.19977219893829884,0.18516441977107742
0.2,1,wake_vs_reflex,1.0,0.4141982898538023,0.19858427495543204,0.22261881818002294,0.20827299999224386,0.4475984995508689,0.1992565595483617,0.19977219893829884,0.18516441977107742
0.2,1,wake_vs_anxiety,1.0,0.4141982898538023,0.19858427495543204,0.22261881818002294,0.20827299999224386,0.4475984995508689,0.1992565595483617,0.19977219893829884,0.18516441977107742
0.2,1,wake_vs_nonwake,1.0,0.4141982898538023,0.19858427495543204,0.22261881818002294,0.20827299999224386,0.4475984995508689,0.1992565595483617,0.19977219893829884,0.18516441977107742
0.2,1,integrated_vs_low,1.0,0.4141982898538023,0.19858427495543204,0.22261881818002294,0.20827299999224386,0.4475984995508689,0.1992565595483617,0.19977219893829884,0.18516441977107742
0.2,2,wake_vs_deep_sleep,1.0,0.3462885161479735,0.1813580530473515,0.18652551978740417,0.25206724024715377,0.4390040628549084,0.16172896639042644,0.19218785084521636,0.2085235755724632
0.2,2,wake_vs_reflex,1.0,0.3462885161479735,0.1813580530473515,0.18652551978740417,0.25206724024715377,0.4390040628549084,0.16172896639042644,0.19218785084521636,0.2085235755724632
0.2,2,wake_vs_anxiety,1.0,0.3462885161479735,0.1813580530473515,0.18652551978740417,0.25206724024715377,0.4390040628549084,0.16172896639042644,0.19218785084521636,0.2085235755724632
0.2,2,wake_vs_nonwake,1.0,0.3462885161479735,0.1813580530473515,0.18652551978740417,0.25206724024715377,0.4390040628549084,0.16172896639042644,0.19218785084521636,0.2085235755724632
0.2,2,integrated_vs_low,1.0,0.3462885161479735,0.1813580530473515,0.18652551978740417,0.25206724024715377,0.4390040628549084,0.16172896639042644,0.19218785084521636,0.2085235755724632
0.2,3,wake_vs_deep_sleep,1.0,0.2996348724598055,0.204322891483124,0.1686860592908355,0.26722400930398116,0.41062208109102155,0.21275381077535213,0.18543563377150804,0.19934261941807133
0.2,3,wake_vs_reflex,1.0,0.2996348724598055,0.204322891483124,0.1686860592908355,0.26722400930398116,0.41062208109102155,0.21275381077535213,0.18543563377150804,0.19934261941807133
0.2,3,wake_vs_anxiety,1.0,0.2996348724598055,0.204322891483124,0.1686860592908355,0.26722400930398116,0.41062208109102155,0.21275381077535213,0.18543563377150804,0.19934261941807133
0.2,3,wake_vs_nonwake,1.0,0.2996348724598055,0.204322891483124,0.1686860592908355,0.26722400930398116,0.41062208109102155,0.21275381077535213,0.18543563377150804,0.19934261941807133
0.2,3,integrated_vs_low,1.0,0.2996348724598055,0.204322891483124,0.1686860592908355,0.26722400930398116,0.41062208109102155,0.21275381077535213,0.18543563377150804,0.19934261941807133
0.2,4,wake_vs_deep_sleep,1.0,0.2950837324338255,0.23328094761100868,0.17841711927159049,0.20374125561761797,0.45987344449046696,0.18967378270899513,0.19242570253300412,0.20219410598862975
0.2,4,wake_vs_reflex,1.0,0.2950837324338255,0.23328094761100868,0.17841711927159049,0.20374125561761797,0.45987344449046696,0.18967378270899513,0.19242570253300412,0.20219410598862975
0.2,4,wake_vs_anxiety,1.0,0.2950837324338255,0.23328094761100868,0.17841711927159049,0.20374125561761797,0.45987344449046696,0.18967378270899513,0.19242570253300412,0.20219410598862975
0.2,4,wake_vs_nonwake,1.0,0.2950837324338255,0.23328094761100868,0.17841711927159049,0.20374125561761797,0.45987344449046696,0.18967378270899513,0.19242570253300412,0.20219410598862975
0.2,4,integrated_vs_low,1.0,0.2950837324338255,0.23328094761100868,0.17841711927159049,0.20374125561761797,0.45987344449046696,0.18967378270899513,0.19242570253300412,0.20219410598862975
0.2,5,wake_vs_deep_sleep,1.0,0.32439944499518014,0.23623195160557964,0.1832734270512095,0.2515057129231715,0.4060737163021685,0.23488348560391709,0.14719333159557726,0.14723356459624767
0.2,5,wake_vs_reflex,1.0,0.32439944499518014,0.23623195160557964,0.1832734270512095,0.2515057129231715,0.4060737163021685,0.23488348560391709,0.14719333159557726,0.14723356459624767
0.2,5,wake_vs_anxiety,1.0,0.32439944499518014,0.23623195160557964,0.1832734270512095,0.2515057129231715,0.4060737163021685,0.23488348560391709,0.14719333159557726,0.14723356459624767
0.2,5,wake_vs_nonwake,1.0,0.32439944499518014,0.23623195160557964,0.1832734270512095,0.2515057129231715,0.4060737163021685,0.23488348560391709,0.14719333159557726,0.14723356459624767
0.2,5,integrated_vs_low,1.0,0.32439944499518014,0.23623195160557964,0.1832734270512095,0.2515057129231715,0.4060737163021685,0.23488348560391709,0.14719333159557726,0.14723356459624767
0.2,6,wake_vs_deep_sleep,1.0,0.3409135884004253,0.23939004512446696,0.23133418130039313,0.27486080194569495,0.5203426483581345,0.23147573117582906,0.17128236850627854,0.1667468917318171
0.2,6,wake_vs_reflex,1.0,0.3409135884004253,0.23939004512446696,0.23133418130039313,0.27486080194569495,0.5203426483581345,0.23147573117582906,0.17128236850627854,0.1667468917318171
0.2,6,wake_vs_anxiety,1.0,0.3409135884004253,0.23939004512446696,0.23133418130039313,0.27486080194569495,0.5203426483581345,0.23147573117582906,0.17128236850627854,0.1667468917318171
0.2,6,wake_vs_nonwake,1.0,0.3409135884004253,0.23939004512446696,0.23133418130039313,0.27486080194569495,0.5203426483581345,0.23147573117582906,0.17128236850627854,0.1667468917318171
0.2,6,integrated_vs_low,1.0,0.3409135884004253,0.23939004512446696,0.23133418130039313,0.27486080194569495,0.5203426483581345,0.23147573117582906,0.17128236850627854,0.1667468917318171
0.2,7,wake_vs_deep_sleep,1.0,0.3880817404955383,0.2129329010534209,0.18989261830989682,0.20944666680615154,0.49442213004282465,0.1809968412738292,0.19970329423629699,0.1613498814004093
0.2,7,wake_vs_reflex,1.0,0.3880817404955383,0.2129329010534209,0.18989261830989682,0.20944666680615154,0.49442213004282465,0.1809968412738292,0.19970329423629699,0.1613498814004093
0.2,7,wake_vs_anxiety,1.0,0.3880817404955383,0.2129329010534209,0.18989261830989682,0.20944666680615154,0.49442213004282465,0.1809968412738292,0.19970329423629699,0.1613498814004093
0.2,7,wake_vs_nonwake,1.0,0.3880817404955383,0.2129329010534209,0.18989261830989682,0.20944666680615154,0.49442213004282465,0.1809968412738292,0.19970329423629699,0.1613498814004093
0.2,7,integrated_vs_low,1.0,0.3880817404955383,0.2129329010534209,0.18989261830989682,0.20944666680615154,0.49442213004282465,0.1809968412738292,0.19970329423629699,0.1613498814004093
0.3,0,wake_vs_deep_sleep,1.0,0.27077916580641204,0.23973352065498876,0.1583941179949393,0.20189024622366086,0.47683335371062774,0.24494744490049572,0.13903633590288647,0.15951495667321022
0.3,0,wake_vs_reflex,1.0,0.27077916580641204,0.23973352065498876,0.1583941179949393,0.20189024622366086,0.47683335371062774,0.24494744490049572,0.13903633590288647,0.15951495667321022
0.3,0,wake_vs_anxiety,1.0,0.27077916580641204,0.23973352065498876,0.1583941179949393,0.20189024622366086,0.47683335371062774,0.24494744490049572,0.13903633590288647,0.15951495667321022
0.3,0,wake_vs_nonwake,1.0,0.27077916580641204,0.23973352065498876,0.1583941179949393,0.20189024622366086,0.47683335371062774,0.24494744490049572,0.13903633590288647,0.15951495667321022
0.3,0,integrated_vs_low,1.0,0.27077916580641204,0.23973352065498876,0.1583941179949393,0.20189024622366086,0.47683335371062774,0.24494744490049572,0.13903633590288647,0.15951495667321022
0.3,1,wake_vs_deep_sleep,1.0,0.4082550160306473,0.2566191711273161,0.20008894234428107,0.19658462538268762,0.31876279768121446,0.16755872359986265,0.13244586621422513,0.1991871367501886
0.3,1,wake_vs_reflex,1.0,0.4082550160306473,0.2566191711273161,0.20008894234428107,0.19658462538268762,0.31876279768121446,0.16755872359986265,0.13244586621422513,0.1991871367501886
0.3,1,wake_vs_anxiety,1.0,0.4082550160306473,0.2566191711273161,0.20008894234428107,0.19658462538268762,0.31876279768121446,0.16755872359986265,0.13244586621422513,0.1991871367501886
0.3,1,wake_vs_nonwake,1.0,0.4082550160306473,0.2566191711273161,0.20008894234428107,0.19658462538268762,0.31876279768121446,0.16755872359986265,0.13244586621422513,0.1991871367501886
0.3,1,integrated_vs_low,1.0,0.4082550160306473,0.2566191711273161,0.20008894234428107,0.19658462538268762,0.31876279768121446,0.16755872359986265,0.13244586621422513,0.1991871367501886
0.3,2,wake_vs_deep_sleep,1.0,0.2705848259719915,0.20075959179447597,0.2233114922771464,0.26216749138313533,0.36893942594821555,0.23649494314187153,0.1919715272208118,0.2058102724228785
0.3,2,wake_vs_reflex,1.0,0.2705848259719915,0.20075959179447597,0.2233114922771464,0.26216749138313533,0.36893942594821555,0.23649494314187153,0.1919715272208118,0.2058102724228785
0.3,2,wake_vs_anxiety,1.0,0.2705848259719915,0.20075959179447597,0.2233114922771464,0.26216749138313533,0.36893942594821555,0.23649494314187153,0.1919715272208118,0.2058102724228785
0.3,2,wake_vs_nonwake,1.0,0.2705848259719915,0.20075959179447597,0.2233114922771464,0.26216749138313533,0.36893942594821555,0.23649494314187153,0.1919715272208118,0.2058102724228785
0.3,2,integrated_vs_low,1.0,0.2705848259719915,0.20075959179447597,0.2233114922771464,0.26216749138313533,0.36893942594821555,0.23649494314187153,0.1919715272208118,0.2058102724228785
0.3,3,wake_vs_deep_sleep,1.0,0.2725221278270358,0.15485045643804135,0.25130750612078095,0.2346367290737411,0.39625614678085375,0.198630085442184,0.18661214970188544,0.22920731176107273
0.3,3,wake_vs_reflex,1.0,0.2725221278270358,0.15485045643804135,0.25130750612078095,0.2346367290737411,0.39625614678085375,0.198630085442184,0.18661214970188544,0.22920731176107273
0.3,3,wake_vs_anxiety,1.0,0.2725221278270358,0.15485045643804135,0.25130750612078095,0.2346367290737411,0.39625614678085375,0.198630085442184,0.18661214970188544,0.22920731176107273
0.3,3,wake_vs_nonwake,1.0,0.2725221278270358,0.15485045643804135,0.25130750612078095,0.2346367290737411,0.39625614678085375,0.198630085442184,0.18661214970188544,0.22920731176107273
0.3,3,integrated_vs_low,1.0,0.2725221278270358,0.15485045643804135,0.25130750612078095,0.2346367290737411,0.39625614678085375,0.198630085442184,0.18661214970188544,0.22920731176107273
0.3,4,wake_vs_deep_sleep,1.0,0.30515370764523153,0.2509770115174433,0.1429831389663508,0.2582797063490237,0.48617328015389294,0.15270768845009042,0.13331463890051912,0.1712643464861608
0.3,4,wake_vs_reflex,1.0,0.30515370764523153,0.2509770115174433,0.1429831389663508,0.2582797063490237,0.48617328015389294,0.15270768845009042,0.13331463890051912,0.1712643464861608
0.3,4,wake_vs_anxiety,1.0,0.30515370764523153,0.2509770115174433,0.1429831389663508,0.2582797063490237,0.48617328015389294,0.15270768845009042,0.13331463890051912,0.1712643464861608
0.3,4,wake_vs_nonwake,1.0,0.30515370764523153,0.2509770115174433,0.1429831389663508,0.2582797063490237,0.48617328015389294,0.15270768845009042,0.13331463890051912,0.1712643464861608
0.3,4,integrated_vs_low,1.0,0.30515370764523153,0.2509770115174433,0.1429831389663508,0.2582797063490237,0.48617328015389294,0.15270768845009042,0.13331463890051912,0.1712643464861608
0.3,5,wake_vs_deep_sleep,1.0,0.4479087015500681,0.21152510638812477,0.25196278659202537,0.2956541373419456,0.4411930324199287,0.2341716139102625,0.12081935196565274,0.13778755165069936
0.3,5,wake_vs_reflex,1.0,0.4479087015500681,0.21152510638812477,0.25196278659202537,0.2956541373419456,0.4411930324199287,0.2341716139102625,0.12081935196565274,0.13778755165069936
