regime,C_idx_mean,C_idx_mean,Psi_eff_mean,Psi_eff_mean,B_mean,B_mean,Q_mean,Q_mean,K_mean,K_mean,R_mean,R_mean,M_final,M_final
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
anxiety,0.5370673307052908,0.022608341271234317,0.2762833315493381,0.0450598932121176,0.8468426335205128,0.029470552180124943,0.8742076637012219,0.0058855473943641564,0.044041995103293,0.02364620988282772,0.7877548195152587,0.025864217107992287,1.7192826346965344,0.017074020930992865
deep_sleep,0.33999625783521104,0.023254856412354776,0.18449841976637488,0.02987415020603979,0.8285659759307651,0.06395484672097594,0.43597787137650945,0.018340642794875912,0.007009826312815539,0.00831546359619558,0.7923095815479606,0.026135835888610275,0.13913775712517637,0.010240860759450644
reflex,0.2761532131151877,0.011047992535351665,0.109207578170279,0.011240248109977834,0.8180950512252971,0.05234268308203914,0.3579228169896186,0.007145207522528364,0.03436476850897234,0.015414710475963926,0.8156186296801051,0.021472685924071432,0.03833707117862004,0.0005226842978877861
wake,0.6244832712010744,0.019066781427408194,0.4472935819366974,0.03157555740510254,0.8503189161649194,0.035856191746305555,0.898333899404037,0.0030969901023721056,0.03522840979782434,0.01674247941416617,0.7939510166673442,0.024898274782990875,1.9991798222469277,0.0043482355879574395
